Index,0 [STRING] [0x0],1 [BYTE] [0x10],2 [STRING] [0x4],3 [BYTE] [0x11],4 [BYTE] [0x12],5 [BYTE] [0x13],6 [BYTE] [0x14],7 [BYTE] [0x15],8 [STRING] [0x8],9 [STRING] [0xC],10 [USHORT] [0x24],11 [USHORT] [0x26],12 [UBYTE] [0x28],13 [UINT] [0x18],14 [UBYTE] [0x29],15 [INT] [0x1C],16 [INT] [0x20]
2001609,"芳香四溢的浑水",0,"",0,0,1,0,0,"拥有独特香味的黄色浑浊液体。","",24402,1,1,67315,3,83,85
2001610,"木制猎弓",0,"",0,0,1,0,0,"木制的打猎弓。","",32261,0,1,67320,0,83,85
2001611,"南加蛋",0,"",0,0,1,0,0,"南加的蛋非常软乎，感觉一捅就破。","",25156,0,5,67322,0,83,85
2001612,"成熟的七天树果实",0,"",0,0,1,0,0,"掉落在地上熟透了的七天树果实。","",25221,0,3,67323,0,83,85
2001613,"洛夫坦山羊肉",0,"",0,0,1,0,0,"肉上还滴着血，非常新鲜。","",25152,0,3,67324,0,83,85
2001614,"骨颌族的枪",0,"",0,0,1,0,0,"骨颌族制造的形状非常奇怪的枪。","",21003,0,2,67326,0,83,85
2001615,"龙堡粘土",0,"",0,0,1,0,0,"龙堡参天高地的部分地区可以采到的粘土。","",21455,0,2,67327,0,83,85
2001616,"银露草",0,"",0,0,1,0,0,"拥有独特香味的香草。","",21654,0,3,67328,0,83,85
2001617,"●ラーニングの書",0,"",0,0,1,0,0,"","",26153,1,1,0,3,83,85
2001618,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2001619,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2001620,"黄色小石头",0,"",0,0,1,0,0,"石头上附着着一种黄色物质。","",22615,0,4,67329,0,83,85
2001621,"货车的货物",0,"",0,0,1,0,0,"堆放在货车上的全部货物。","",22634,0,1,67330,0,83,85
2001622,"枪支的火药袋",0,"",0,0,1,0,0,"塞满火药的袋子。","",26110,0,3,67331,0,83,85
2001623,"细齿兽肉",0,"",0,0,1,0,0,"这种肉非常硬，要煮很久才能嚼得动。","",25152,0,3,67335,0,83,85
2001624,"似鸡龙蛋",0,"",0,0,1,0,0,"蛋的表面凹凸不平，非常粗糙。","",25251,0,5,67336,0,83,85
2001625,"陆行鸟腿肉",0,"",0,0,1,0,0,"大型野生陆行鸟的腿肉。","",25154,0,1,67337,0,83,85
2001626,"炸腿肉",0,"",0,0,1,0,0,"用油炸过的陆行鸟腿肉，看起来非常的香脆。","",24358,0,1,67337,0,83,85
2001627,"骏雕的粗皮",0,"",0,0,1,0,0,"骏雕的粗皮，硬邦邦的。","",22003,0,3,67341,0,83,85
2001628,"深灰色的打火石",0,"",0,0,1,0,0,"跑得快所给的打火石。","",21205,1,1,67344,3,83,85
2001629,"格伦阿穆花",0,"",0,0,1,0,0,"在龙堡参天高地盛开的香味非常浓的花。名字在龙语里是“平静的树”的意思。","",25022,0,1,67346,0,83,85
2001630,"光滑的龙鳞",0,"",0,0,1,0,0,"从科姆·库尔身上得到的注有魔力的龙鳞。","",22251,0,1,67348,0,83,85
2001631,"山克芹尼的藤蔓",0,"",0,0,1,0,0,"山克芹尼的藤蔓，非常结实。","",21662,0,4,67356,0,83,85
2001632,"牵牛花",0,"",0,0,1,0,0,"花瓣像喇叭一样，非常漂亮。","",25023,0,3,67358,0,83,85
2001633,"编织篮",0,"",0,0,1,0,0,"篮子里放有许多小东西。","",22261,0,3,67361,0,83,85
2001634,"优质黑土",0,"",0,0,1,0,0,"又黑又肥沃的优质黑土。","",21464,0,1,67365,0,83,85
2001635,"库啵果",0,"",0,0,1,0,0,"成熟的库啵果。","",25311,0,5,67366,0,83,85
2001636,"古代的武具",0,"",0,0,1,0,0,"古代人制作的武具。","",21002,0,3,67369,0,83,85
2001637,"厄丝蒂安的铠甲碎片",0,"",0,0,1,0,0,"从厄丝蒂安的铠甲上掉落下来的碎片。","",25919,0,1,67228,0,83,85
2001638,"奇妙的纸片",0,"",0,0,1,0,0,"纸片上写着奇妙的文字。","",26151,0,1,67230,0,83,85
2001639,"强力草",0,"",0,0,1,0,0,"莫古力族吃了这种草药后会变得比平时强力。","",25005,0,1,67372,0,83,85
2001640,"素烧水瓶",0,"",0,0,1,0,0,"空空的素烧水瓶。","",25055,0,1,67373,0,83,85
2001641,"充满水的水瓶",0,"",0,0,1,0,0,"水瓶里充满了干净的水，非常沉。","",25055,0,1,67373,0,83,85
2001642,"莫古灵小刀",0,"",0,0,1,0,0,"莫古灵大人设计的究极小刀。","",30223,1,1,67374,3,83,85
2001643,"带电鳞片",0,"",0,0,1,0,0,"带有电流的鳞片，拿久了手会发麻。","",22251,0,3,67374,0,83,85
2001644,"光亮的金属片",0,"",0,0,1,0,0,"可能是上古时代制作的金属器掉落的一部分。","",21002,0,5,67376,0,83,85
2001645,"暖暖草的苗",0,"",0,0,1,0,0,"刚刚长出嫩芽的暖暖草的苗。","",25015,0,5,67380,0,83,85
2001646,"莫古索恩的编织篮",0,"",0,0,1,0,0,"莫古索恩忘记拿走的编织篮，里面很多东西沉甸甸的。","",22261,0,3,67383,0,83,85
2001647,"枯树精的枝",0,"",0,0,1,0,0,"枯树精的枝，多节不平滑。","",22416,0,3,67387,0,83,85
2001648,"火蛟的尾巴",0,"",0,0,1,0,0,"浓雾火蛟非常粗糙的尾巴。","",22635,0,3,67388,0,83,85
2001649,"石灰巨像的核心",0,"",0,0,1,0,0,"从石灰巨像身上得到的魂石。","",20403,0,4,67389,0,83,85
2001650,"茂密草的苗",0,"",0,0,1,0,0,"刚刚长出嫩芽的茂密草的苗。","",25015,0,3,67395,0,83,85
2001651,"轻飘飘草",0,"",0,0,1,0,0,"漂浮在空中的不可思议的草。","",21801,0,3,67396,0,83,85
2001652,"光亮的古代工具",0,"",0,0,1,0,0,"莫古力收集的古代工具。","",21002,0,3,67397,0,83,85
2001653,"光亮的戒指",0,"",0,0,1,0,0,"莫古力掉落的漂亮的戒指。","",48002,0,1,67398,0,83,85
2001654,"矿怪虫的甲壳",0,"",0,0,1,0,0,"矿怪虫冰冷的甲壳。","",20008,0,3,67433,0,83,85
2001655,"文森野牛肉",0,"",0,0,1,0,0,"文森野牛沉重的瘦肉。","",25153,0,4,67436,0,83,85
2001656,"柔软的黑土",0,"",0,0,1,0,0,"非常柔软且带有一丝丝温暖的黑土。","",27404,0,5,67438,0,83,85
2001657,"×未使用",0,"",0,0,1,0,0,"","",0,0,1,0,0,83,85
2001658,"冠恐鸟蛋",0,"",0,0,1,0,0,"冠恐鸟又硬又大的蛋。","",25252,0,1,67439,0,83,85
2001659,"以太测量仪",0,"",0,0,1,0,0,"记录有翻云雾海环境以太的测量仪。","",21002,0,2,67418,0,83,85
2001660,"初次调查报告书",0,"",0,0,1,0,0,"侦察队的骑兵被夺走的报告书。","",26188,0,1,67419,0,83,85
2001661,"以太测量仪",0,"",0,0,1,0,0,"记录有翻云雾海环境以太的测量仪。","",21002,0,6,67420,0,83,85
2001662,"龙骑士团的货箱",0,"",0,0,1,0,0,"装有以太测量仪的货箱。","",21003,0,1,67407,0,83,85
2001663,"龙巢观测记录",0,"",0,0,1,0,0,"观测邪龙巢穴的记录。","",26156,0,1,67407,0,83,85
2001664,"森林野豌豆",0,"",0,0,1,0,0,"这种豆科植物在寒冷地带也能茁壮成长，还能作为绿肥使用。","",25353,0,1,67586,3,83,85
2001665,"园艺工行会的野菜",0,"",0,0,1,0,0,"园艺工行会栽培的基萨尔野菜。","",25218,0,1,67588,3,83,85
2001666,"马蒂诺的证明信",0,"",0,0,1,0,0,"信上记有马蒂诺比较两种野菜后得到的结果。","",26185,0,1,67588,3,83,85
2001667,"弗弗茶的介绍信",0,"",0,0,1,0,0,"弗弗茶写给鲁瓦泰卢安的介绍信。","",26180,0,1,67584,3,83,85
2001668,"瓦魔蛾肉",0,"",0,0,1,0,0,"瓦魔蛾幼虫非常具有弹性的肉块。","",27015,0,5,67443,0,83,85
2001669,"恩底弥翁的爪",0,"",0,0,1,0,0,"恩底弥翁尖锐的爪子。","",22301,0,5,67444,0,83,85
2001670,"食虫草",0,"",0,0,1,0,0,"生长在阿巴拉提亚云海的食虫植物。","",26110,0,3,67445,0,83,85
2001671,"尊杜族的贡品",0,"",0,0,1,0,0,"尊杜族给温杜族的贡品。","",22261,0,3,67448,0,83,85
2001672,"枷锁的钥匙",0,"",0,0,1,0,0,"被俘尊杜族的枷锁钥匙。","",25902,1,1,67455,3,83,85
2001673,"帕拉纳的妖药",0,"",0,0,1,0,0,"能够解除麻痹的特效药，不过这药看起来有些可疑。","",27608,1,1,67457,3,83,85
2001674,"陆行鸟腿肉",0,"",0,0,1,0,0,"陆行鸟的大腿肉，看起来非常好吃，用蛋和面包粉裹一下过油，撒点香料……","",25154,1,1,67464,3,83,85
2001675,"斑攫兽肉",0,"",0,0,1,0,0,"肉上还滴着血，非常新鲜。","",25153,0,3,67465,0,83,85
2001676,"塞满硬币的钱袋",0,"",0,0,1,0,0,"里面是给卡尔瓦兰的情报费。","",26110,1,1,67581,3,83,85
2001677,"洛马尼红酒",0,"",0,0,1,0,0,"卡尔瓦兰所给的礼物，是酿酒师夏马尼·洛马尼酿造的高级葡萄酒。","",25057,1,1,67581,3,83,85
2001678,"库啵果",0,"",0,0,1,0,0,"丢三落四的莫古力掉落的库啵果。","",25311,0,5,67384,0,83,85
2001679,"候鸟的巢穴",0,"",0,0,1,0,0,"候鸟离巢后留下的巢穴。","",53091,0,5,67385,0,83,85
2001680,"龙蛋",0,"",0,0,1,0,0,"从邪龙部下那里夺来的龙蛋。","",25252,0,1,67377,0,83,85
2001681,"缺少枪尖的枪",0,"",0,0,1,0,0,"经常使用的长枪，缺少了枪尖。","",31828,0,1,67533,3,83,85
2001682,"枪尖",0,"",0,0,1,0,0,"用战神矿制作的枪尖。","",23103,0,1,67537,3,83,85
2001683,"安祖的巢",0,"",0,0,1,0,0,"怪候鸟安祖的巨大巢穴。","",53091,0,3,67413,0,83,85
2001684,"古旧甲胄的碎片",0,"",0,0,1,0,0,"可能是古旧甲胄上的金属片。","",20903,0,1,67416,0,83,85
2001685,"散落的遗物",0,"",0,0,1,0,0,"回收的遗物，以武器为主。","",21002,0,3,67430,0,83,85
2001686,"角尊的密信",0,"",0,0,1,0,0,"角尊拉雅·奥·神纳所写的请求协助的密信。","",26151,0,1,67255,0,83,85
2001687,"死灵肉片",0,"",0,0,1,0,0,"阿拉嘉实验的产物。","",23001,0,1,67259,0,83,85
2001688,"死灵肉片",0,"",0,0,1,0,0,"阿拉嘉实验的产物。","",23001,0,1,67260,0,83,85
2001689,"铸甲匠行会的礼物",0,"",0,0,1,0,0,"与铸甲匠行会的赫·纳恩萨和布兰修提尔一起准备的一套防具。","",26108,0,1,67578,3,83,85
2001690,"成熟的果实",0,"",0,0,1,0,0,"熟透了的果实，非常美味。","",25308,0,5,67468,0,83,85
2001691,"牛羚魔眼",0,"",0,0,1,0,0,"牛羚的魔眼，看起来非常恐怖。","",21280,0,3,67469,0,83,85
2001692,"废品袋",0,"",0,0,1,0,0,"德莱德克斯的废品袋。","",26110,0,4,67475,0,83,85
2001693,"纳布芮依的嫩叶",0,"",0,0,1,0,0,"纳布芮依丰满的嫩叶。","",25202,0,8,67477,0,83,85
2001694,"钓饵袋",0,"",0,0,1,0,0,"装满钓饵的袋子，能明显看出袋子里面的东西在蠕动。","",25919,0,1,67479,0,83,85
2001695,"钓饵的货款",0,"",0,0,1,0,0,"费尔茨默克斯所给的买钓饵的钱。","",26110,0,1,67479,0,83,85
2001696,"地脉分配结晶",0,"",0,0,1,0,0,"维护以太之光的必需物品。","",20015,0,3,67481,0,83,85
2001697,"奥恩飞鸢的羽毛",0,"",0,0,1,0,0,"奥恩飞鸢美丽的羽毛。","",21901,0,5,67495,0,83,85
2001698,"太阳熊肉",0,"",0,0,1,0,0,"太阳熊非常紧实的肉。","",25153,0,5,67496,0,83,85
2001699,"装有被盗物品的货箱",0,"",0,0,1,0,0,"箱子里装着田园郡被盗的物品。","",21002,0,1,67499,0,83,85
2001700,"初级兵团怪物通缉令",0,"",0,0,1,0,0,"兵团高额悬赏的怪物通缉令，记载着目标怪物的情报和讨伐成功后的报酬。难易度：★","",25941,1,1,0,0,83,85
2001701,"中级兵团怪物通缉令",0,"",0,0,1,0,0,"兵团高额悬赏的怪物通缉令，记载着目标怪物的情报和讨伐成功后的报酬。难易度：★★","",25942,1,1,0,0,83,85
2001702,"高级兵团怪物通缉令",0,"",0,0,1,0,0,"兵团高额悬赏的怪物通缉令，记载着目标怪物的情报和讨伐成功后的报酬。难易度：★★★","",25943,1,1,0,0,83,85
2001703,"兵团恶名精英通缉令",0,"",0,0,1,0,0,"兵团高额悬赏的恶名精英通缉令，记载着目标怪物的情报和讨伐成功后的报酬。","",25944,1,1,0,0,83,85
2001704,"塞文利安的鉴定书",0,"",0,0,1,0,0,"里面装有塞文利安写的鉴定书。","",26171,0,1,67601,0,83,85
2001705,"摩杜纳的暗号地图",0,"",0,0,1,0,0,"摩杜纳的地图，上面列有谜一样的文字。","",26151,0,1,67602,0,83,85
2001706,"亚拉戈的锡杖",0,"",0,0,1,0,0,"圣寇伊纳克财团挖掘出的古代亚拉戈文明的锡杖。","",32839,0,1,67603,0,83,85
2001707,"失踪者的日记",0,"",0,0,1,0,0,"失踪男性所持有的日记。","",26002,0,1,67604,0,83,85
2001708,"塞文利安的试剂",0,"",0,0,1,0,0,"能够显示出以太颜色的神秘粉末。","",21006,0,1,67605,0,83,85
2001709,"杰尔凡家的宝剑",0,"",0,0,1,0,0,"这把剑上满是伤痕，非常破旧。","",30503,0,1,67546,0,83,85
2001710,"天鹅念锁",0,"",0,0,1,0,0,"洛莉斯所给的伊修加德正教的美丽念锁。","",48330,0,1,67547,0,83,85
2001711,"陶瓷制货箱",0,"",0,0,1,0,0,"加雷马帝国军的陶瓷制货箱。","",21002,0,5,67524,0,83,85
2001712,"雷波干扰器",0,"",0,0,1,0,0,"妨碍通信的魔导装置。","",21002,1,3,67476,3,83,85
2001713,"捐赠用棉线",0,"",0,0,1,0,0,"阿弗丽尔纺织的棉线团。","",21656,0,1,67541,0,83,85
2001714,"装钱的皮包",0,"",0,0,1,0,0,"装满宣传费用的皮包，很沉。","",25919,1,1,67614,3,83,85
2001715,"皇都商人",0,"",0,0,1,0,0,"记有奥布勒纳尔所写诗歌的羊皮纸。","",25906,1,1,67614,3,83,85
2001716,"给盖娃的信",0,"",0,0,1,0,0,"艾尔德写给盖娃的信。","",25918,1,1,67615,3,83,85
2001717,"行会的样本",0,"",0,0,1,0,0,"制革匠行会的样本。","",26110,1,1,67611,3,83,85
2001718,"给艾蕾兹的信",0,"",0,0,1,0,0,"艾尔德写给艾蕾兹的信。","",25918,1,1,67612,3,83,85
2001719,"样品靴",0,"",0,0,1,0,0,"在商品化前试做的样品靴。","",46101,1,1,67613,3,83,85
2001720,"经常使用的钓竿",0,"",0,0,1,0,0,"客人落下的经常使用的钓竿。","",38202,0,1,67621,0,83,85
2001721,"发光的钓竿",0,"",0,0,1,0,0,"昂索姆所准备的钓鱼爱好者之间的友好证明。","",38212,0,1,67625,0,83,85
2001722,"皮耶里万的乐谱",0,"",0,0,1,0,0,"皮耶里万对老歌进行了重新编曲，并将该新乐谱交付给了冒险者。","",26182,1,1,67608,3,83,85
2001723,"特制烟雾弹",0,"",0,0,1,0,0,"胧制作的特制烟雾弹。","",26015,1,3,67220,3,83,85
2001724,"装硬币的皮袋",0,"",0,0,1,0,0,"装着沉甸甸情报费的皮袋子。","",25919,1,1,67222,0,83,85
2001725,"睡眠香",0,"",0,0,1,0,0,"对失眠非常有效。","",25919,1,1,67223,3,83,85
2001726,"采矿工行会的密封信",0,"",0,0,1,0,0,"里面装有阿达尔博塔所写的身份担保书。","",26177,0,1,67616,0,83,85
2001727,"钛矿样品",0,"",0,0,1,0,0,"作为样品而得到的钛矿。","",21222,0,1,67618,0,83,85
2001728,"未知矿石",0,"",0,0,1,0,0,"放有奇特光辉的未知矿质。","",21223,0,3,67619,0,83,85
2001729,"佣兵团的皮袋",0,"",0,0,1,0,0,"里面装满了作为谢礼的贵重物品，非常沉。","",25919,0,1,67620,0,83,85
2001730,"红银矿",0,"",0,0,1,0,0,"在银山可挖掘到的稀少矿石，非常漂亮。","",21452,0,3,67638,0,83,85
2001731,"近卫骑士的头冠",0,"",0,0,1,0,0,"银胄团近卫骑士用的头冠。","",41042,0,1,67570,0,83,85
2001732,"☓未使用",0,"",0,0,1,0,0,"","",45192,0,1,0,0,83,85
2001733,"近卫骑士的笼手",0,"",0,0,1,0,0,"银胄团近卫骑士用的笼手。","",44540,0,1,67572,0,83,85
2001734,"被夺走的物资",0,"",0,0,1,0,0,"可能是从隼巢夺走的物资。","",26316,0,1,67269,0,83,85
2001735,"白隼羽毛饰品",0,"",0,0,1,0,0,"用白隼的羽毛制作的护身符。","",21908,0,1,67269,0,83,85
2001736,"隼巢的生活用具",0,"",0,0,1,0,0,"曾经住在隼巢的居民所使用的生活用具。","",26316,0,3,67270,0,83,85
2001737,"放有酒瓶的木箱",0,"",0,0,1,0,0,"放有酒瓶的木箱，属于易碎品。","",21003,0,1,67281,0,83,85
2001738,"有异味的酒瓶",0,"",0,0,1,0,0,"酒瓶中飘出一丝异样的臭味。","",25057,0,1,67281,0,83,85
2001739,"有异味的酒瓶",0,"",0,0,1,0,0,"酒瓶中飘出一丝异样的臭味。","",25057,0,1,67282,0,83,85
2001740,"雷德沃尔德的信",0,"",0,0,1,0,0,"信上记有患者的病状。","",26151,0,1,67283,0,83,85
2001741,"小火种",0,"",0,0,1,0,0,"席甘所给的小火种。","",25911,1,1,67283,3,83,85
2001742,"非常香的香草",0,"",0,0,1,0,0,"席甘所给的一束香草。","",25009,1,1,67283,3,83,85
2001743,"怪鸟的血液",0,"",0,0,1,0,0,"经常食用蛇血棘的怪鸟的血液。","",22601,0,1,67283,0,83,85
2001744,"满是伤痕的骨头",0,"",0,0,1,0,0,"瓦努族掉落的动物骨头，上面有花纹一样的伤痕。","",22201,0,1,67285,0,83,85
2001745,"满是伤痕的骨头",0,"",0,0,1,0,0,"瓦努族掉落的动物骨头，上面有花纹一样的伤痕。","",22201,0,1,67292,0,83,85
2001746,"火尾飞蜥鳞",0,"",0,0,1,0,0,"用作诱饵的火尾飞蜥身上的鳞片。","",22251,0,1,67305,0,83,85
2001747,"神蜥蜴瓦吉特鳞",0,"",0,0,1,0,0,"用作诱饵的神蜥蜴瓦吉特身上的鳞片。","",22252,0,1,67305,0,83,85
2001748,"龙牙",0,"",0,0,1,0,0,"冒险者打倒龙族后得到的牙。","",22303,0,1,67425,0,83,85
2001749,"战死者的遗物",0,"",0,0,1,0,0,"链甲的一部分，可能是遗物。","",21002,0,10,67426,0,83,85
2001750,"龙牙",0,"",0,0,1,0,0,"冒险者打倒龙族后得到的牙。","",22303,0,1,67427,0,83,85
2001751,"飞龙骨",0,"",0,0,1,0,0,"残留在袭击现场的双足飞龙大腿骨。","",22202,1,1,67434,3,83,85
2001752,"清水南加的尾肉",0,"",0,0,1,0,0,"清水南加富有弹性的尾巴肉。","",25155,1,1,67351,3,83,85
2001753,"地鱼肉",0,"",0,0,1,0,0,"大型食肉鱼地鱼的肉，值得一尝。","",29002,0,1,67351,0,83,85
2001754,"洛夫坦山羊肩里脊",0,"",0,0,1,0,0,"看起来非常美味的霜降肉。","",25152,0,1,67352,0,83,85
2001755,"肮脏的石板",0,"",0,0,1,0,0,"记有龙族治疗记录的石板。","",26201,0,1,67353,0,83,85
2001756,"×未使用",0,"",0,0,1,0,0,"","",25156,0,1,0,0,83,85
2001757,"飞龙草",0,"",0,0,1,0,0,"生长在龙堡参天高地的野草。","",25004,0,2,67354,0,83,85
2001758,"飞龙草药液",0,"",0,0,1,0,0,"用飞龙草熬制的药液，颜色恐怖至极。","",20667,1,1,67354,3,83,85
2001759,"肮脏的石板",0,"",0,0,1,0,0,"记有龙族治疗记录的石板。","",26201,0,1,67354,0,83,85
2001760,"奇纳哈尔鸟妖的喙",0,"",0,0,1,0,0,"打倒了奇纳哈尔鸟妖的证明。","",22301,0,1,67447,0,83,85
2001761,"鞣革制缰绳",0,"",0,0,1,0,0,"瓦努族为乘坐腾云蛇而使用的缰绳。","",21002,1,1,67451,3,83,85
2001762,"古鸟革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐等级：55级","",26151,1,1,0,0,83,85
2001763,"飞龙革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐等级：60级","",26151,1,1,0,0,83,85
2001764,"巨龙革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐状态：60级8人小队","",26151,1,1,0,0,83,85
2001765,"云顶菇",0,"",0,0,1,0,0,"生长在云顶的奇怪蘑菇。","",25405,0,1,67276,0,83,85
2001766,"桑松的笔记",0,"",0,0,1,0,0,"桑松所写的笔记。","",26169,1,1,67254,3,83,85
2001767,"以太之晶碎片",0,"",0,0,1,0,0,"从坏掉的以太之晶上得到的碎片。","",20009,0,1,67503,0,83,85
2001768,"干净的泉水",0,"",0,0,1,0,0,"清澈透明且冰凉的泉水。","",22637,0,1,67504,0,83,85
2001769,"鹤嘴镐",0,"",0,0,1,0,0,"从田园郡借来的镐子。","",38003,0,1,67471,0,83,85
2001770,"德利普威克斯的笔记",0,"",0,0,1,0,0,"被青蓝之手夺走的笔记，上面都是德利普威克斯的心血。","",26166,0,1,67480,0,83,85
2001771,"借出记录账本",0,"",0,0,1,0,0,"德利普威克斯制作的账本，上面有很多记录条目，看来借一次道具要费好大劲。","",26169,0,1,67484,0,83,85
2001772,"画有边境线的地图",0,"",0,0,1,0,0,"德利普威克斯制作的龙堡内陆低地地图，上面带有复杂的边境线。","",26179,0,1,67484,0,83,85
2001773,"毛爬虫肉",0,"",0,0,1,0,0,"毛爬虫的生肉，非常臭，简直不是人吃的。","",29001,1,1,67489,2,83,85
2001774,"烤毛爬虫肉",0,"",0,0,1,0,0,"将毛爬虫肉精心调理后烤出来的肉，感觉能够吃下去了。","",24352,0,1,67489,0,83,85
2001775,"牛肉干",0,"",0,0,1,0,0,"水牛的牛肉干，看起来非常好吃，没想到哥布林族还会做好吃的。","",24353,0,1,67489,0,83,85
2001776,"哥布林族药茶",0,"",0,0,1,0,0,"哥布林族所给的药茶，能够治腹痛。","",24405,1,2,67489,2,83,85
2001777,"给诺奇德·伯恩的信",0,"",0,0,1,0,0,"收信人是诺奇德·伯恩，不知道信里写的是什么。","",25918,0,1,67492,0,83,85
2001778,"有田园郡印的信封",0,"",0,0,1,0,0,"信封上印有田园郡的印章，里面还放有数张纸。","",26178,0,1,67492,0,83,85
2001779,"文件信封",0,"",0,0,1,0,0,"德利普威克斯署名的文件放在里面。","",26178,0,1,67492,0,83,85
2001780,"库啵果",0,"",0,0,1,0,0,"莫古力族非常喜欢的一种果实。","",25311,0,1,67368,0,83,85
